"student_number","academic_year","school_name","region","grade_level_id","enrollment_status","graduate","took_test","exam_name","ap_result","admin_year","ib_school","ap_group","passed","cum_passed","subject","tcp_course_code","grade"
108074563,"2021-2022","Brownsville","Rio Grande Valley",10,2,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108074563,"2021-2022","Brownsville","Rio Grande Valley",10,2,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108074563,"2021-2022","Brownsville","Rio Grande Valley",10,2,FALSE,1,"United States History",1,13,TRUE,"Humanities",FALSE,0,"History",NA,NA
108074648,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",3,13,TRUE,"Other",TRUE,1,NA,NA,NA
108074648,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Human Geography",3,13,TRUE,"Humanities",TRUE,2,NA,NA,NA
108074648,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Spanish Language and Culture",4,13,TRUE,"Spanish",TRUE,3,"Spanish",NA,NA
108074899,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"English Language and Composition",1,13,TRUE,"English",FALSE,0,"English",NA,NA
108074899,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108074899,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108074899,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"World History",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108074902,"2021-2022","Frontier","Rio Grande Valley",12,3,TRUE,1,"United States History",1,13,TRUE,"Humanities",FALSE,1,"History",NA,NA
108075211,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108075211,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075213,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",2,13,TRUE,"Other",FALSE,0,NA,NA,NA
108075213,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Human Geography",3,13,TRUE,"Humanities",TRUE,1,NA,NA,NA
108075213,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Spanish Language and Culture",4,13,TRUE,"Spanish",TRUE,2,"Spanish",NA,NA
108075214,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075214,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Spanish Language and Culture",4,13,TRUE,"Spanish",TRUE,1,"Spanish",NA,NA
108075215,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108075215,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075216,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108075216,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Human Geography",2,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075216,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Spanish Language and Culture",5,13,TRUE,"Spanish",TRUE,1,"Spanish",NA,NA
108075627,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108075627,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075648,"2021-2022","Donna","Rio Grande Valley",10,2,FALSE,1,"Spanish Language and Culture",3,13,TRUE,"Spanish",TRUE,1,"Spanish",NA,NA
108075648,"2021-2022","Donna","Rio Grande Valley",10,2,FALSE,1,"World History",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108075664,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075664,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075666,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075666,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075667,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075667,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075668,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075668,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075670,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075670,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075671,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075671,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075672,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075672,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075673,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075673,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075674,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",2,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075674,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"United States Government and Politics",2,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075676,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108075676,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108076522,"2021-2022","McAllen","Rio Grande Valley",9,2,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108076522,"2021-2022","McAllen","Rio Grande Valley",9,2,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108076630,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Art History",1,13,TRUE,"Other",FALSE,0,"Art",NA,NA
108076630,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108076630,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Spanish Language and Culture",3,13,TRUE,"Spanish",TRUE,1,"Spanish",NA,NA
108076633,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Art History",1,13,TRUE,"Other",FALSE,0,"Art",NA,NA
108076633,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108076634,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Art History",1,13,TRUE,"Other",FALSE,0,"Art",NA,NA
108076634,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108076635,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Art History",1,13,TRUE,"Other",FALSE,0,"Art",NA,NA
108076635,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108076636,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Art History",1,13,TRUE,"Other",FALSE,0,"Art",NA,NA
108076636,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108076639,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Art History",1,13,TRUE,"Other",FALSE,0,"Art",NA,NA
108076639,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108076640,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Art History",2,13,TRUE,"Other",FALSE,0,"Art",NA,NA
108076640,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108076641,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Art History",1,13,TRUE,"Other",FALSE,0,"Art",NA,NA
108076641,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108076641,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Spanish Language and Culture",2,13,TRUE,"Spanish",FALSE,0,"Spanish",NA,NA
108076753,"2021-2022","Donna","Rio Grande Valley",10,2,FALSE,1,"Art History",1,13,TRUE,"Other",FALSE,0,"Art",NA,NA
108076753,"2021-2022","Donna","Rio Grande Valley",10,2,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108076753,"2021-2022","Donna","Rio Grande Valley",10,2,FALSE,1,"Spanish Language and Culture",4,13,TRUE,"Spanish",TRUE,1,"Spanish",NA,NA
108076753,"2021-2022","Donna","Rio Grande Valley",10,2,FALSE,1,"World History",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108076758,"2021-2022","Donna","Rio Grande Valley",10,2,FALSE,1,"World History",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108076784,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"Art History",1,13,TRUE,"Other",FALSE,0,"Art",NA,NA
108076784,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"Computer Science Principles",3,13,TRUE,"Other",TRUE,1,NA,NA,NA
108076784,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"Spanish Language and Culture",5,13,TRUE,"Spanish",TRUE,2,"Spanish",NA,NA
108076784,"2021-2022","Donna","Rio Grande Valley",10,0,FALSE,1,"World History",2,13,TRUE,"Humanities",FALSE,2,NA,NA,NA
108077646,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108077646,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108077650,"2021-2022","Brownsville","Rio Grande Valley",11,0,FALSE,1,"English Language and Composition",2,13,TRUE,"English",FALSE,2,"English",NA,NA
108077653,"2021-2022","Brownsville","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108077653,"2021-2022","Brownsville","Rio Grande Valley",10,0,FALSE,1,"United States History",1,13,TRUE,"Humanities",FALSE,0,"History",NA,NA
108077656,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108077656,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108077688,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",2,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108077688,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108077693,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108077693,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108077698,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108077698,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108077943,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"English Language and Composition",1,13,TRUE,"English",FALSE,0,"English",NA,NA
108077943,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108077943,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Spanish Language and Culture",2,13,TRUE,"Spanish",FALSE,0,"Spanish",NA,NA
108077943,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108077943,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"World History",2,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108077954,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108077954,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108077982,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108077982,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108078009,"2021-2022","Frontier","Rio Grande Valley",9,2,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108078036,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108078036,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108078114,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",3,13,TRUE,"Other",TRUE,1,NA,NA,NA
108078114,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",2,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108078176,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108078409,"2021-2022","South Flores","San Antonio",10,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108078409,"2021-2022","South Flores","San Antonio",10,0,FALSE,1,"United States History",1,13,TRUE,"Humanities",FALSE,0,"History",NA,NA
108078418,"2021-2022","South Flores","San Antonio",10,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108078418,"2021-2022","South Flores","San Antonio",10,0,FALSE,1,"United States History",1,13,TRUE,"Humanities",FALSE,0,"History",NA,NA
108078605,"2021-2022","South Flores","San Antonio",11,0,FALSE,1,"Spanish Language and Culture",1,13,TRUE,"Spanish",FALSE,0,"Spanish",NA,NA
108078702,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",3,13,TRUE,"Other",TRUE,1,NA,NA,NA
108078702,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108078809,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108078809,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108078812,"2021-2022","Frontier","Rio Grande Valley",9,2,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108078812,"2021-2022","Frontier","Rio Grande Valley",9,2,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108078819,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",3,13,TRUE,"Other",TRUE,1,NA,NA,NA
108078819,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108078851,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108078872,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108078872,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108078878,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",3,13,TRUE,"Other",TRUE,1,NA,NA,NA
108078878,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108078896,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108078896,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108079396,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",2,13,TRUE,"Other",FALSE,0,NA,NA,NA
108079396,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108079415,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",2,13,TRUE,"Other",FALSE,0,NA,NA,NA
108079415,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108079425,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108079425,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108080147,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108080147,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108080163,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"Biology",1,13,TRUE,"Science",FALSE,0,"Biology",NA,NA
108080163,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"English Literature and Composition",1,13,TRUE,"English",FALSE,0,"English",NA,NA
108080163,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"United States History",1,13,TRUE,"Humanities",FALSE,0,"History",NA,NA
108080655,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108080655,"2021-2022","Donna","Rio Grande Valley",9,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108080816,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"Biology",2,13,TRUE,"Science",FALSE,3,"Biology",NA,NA
108080816,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"English Literature and Composition",3,13,TRUE,"English",TRUE,4,"English",NA,NA
108080816,"2021-2022","Frontier","Rio Grande Valley",11,0,FALSE,1,"United States History",1,13,TRUE,"Humanities",FALSE,4,"History",NA,NA
108080856,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108080872,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"English Language and Composition",2,13,TRUE,"English",FALSE,0,"English",NA,NA
108080872,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Microeconomics",2,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108080872,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Spanish Language and Culture",3,13,TRUE,"Spanish",TRUE,1,"Spanish",NA,NA
108080872,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108080872,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"World History",2,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108080875,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108080875,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108081256,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",3,13,TRUE,"Other",TRUE,1,NA,NA,NA
108081256,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108081260,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108081260,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108081558,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Art History",2,13,TRUE,"Other",FALSE,0,"Art",NA,NA
108081558,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Human Geography",2,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108081558,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Spanish Language and Culture",4,13,TRUE,"Spanish",TRUE,1,"Spanish",NA,NA
108081561,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108081561,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108081929,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108081929,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108082051,"2021-2022","Donna","Rio Grande Valley",9,2,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108082051,"2021-2022","Donna","Rio Grande Valley",9,2,FALSE,1,"United States Government and Politics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108082125,"2021-2022","South Flores","San Antonio",10,2,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108082125,"2021-2022","South Flores","San Antonio",10,2,FALSE,1,"United States History",1,13,TRUE,"Humanities",FALSE,0,"History",NA,NA
108082682,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Art History",1,13,TRUE,"Other",FALSE,0,"Art",NA,NA
108082682,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108082988,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108082988,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108083012,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Computer Science Principles",1,13,TRUE,"Other",FALSE,0,NA,NA,NA
108083012,"2021-2022","McAllen","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108083098,"2021-2022","Brownsville","Rio Grande Valley",11,0,FALSE,1,"English Language and Composition",2,13,TRUE,"English",FALSE,1,"English",NA,NA
108083204,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108083204,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108083206,"2021-2022","Frontier","Rio Grande Valley",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108083213,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Human Geography",2,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108083213,"2021-2022","Brownsville","Rio Grande Valley",9,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108083691,"2021-2022","Brownsville","Rio Grande Valley",10,0,FALSE,1,"Physics 1",2,13,TRUE,"Science",FALSE,2,NA,NA,NA
108083691,"2021-2022","Brownsville","Rio Grande Valley",10,0,FALSE,1,"Spanish Language and Culture",5,13,TRUE,"Spanish",TRUE,3,"Spanish",NA,NA
108083691,"2021-2022","Brownsville","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",4,13,TRUE,"Humanities",TRUE,4,NA,NA,NA
108083691,"2021-2022","Brownsville","Rio Grande Valley",10,0,FALSE,1,"United States History",3,13,TRUE,"Humanities",TRUE,5,"History",NA,NA
108083829,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Art History",2,13,TRUE,"Other",FALSE,0,"Art",NA,NA
108083829,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108083829,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Spanish Language and Culture",4,13,TRUE,"Spanish",TRUE,1,"Spanish",NA,NA
108084078,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Art History",1,13,TRUE,"Other",FALSE,0,"Art",NA,NA
108084078,"2021-2022","South Flores","San Antonio",9,0,FALSE,1,"Human Geography",1,13,TRUE,"Humanities",FALSE,0,NA,NA,NA
108084113,"2021-2022","Brownsville","Rio Grande Valley",12,3,TRUE,1,"Biology",1,13,TRUE,"Science",FALSE,0,"Biology","IB-SC-BIO-SL","N"
